doc_id,word_count,token_count,sentence_count,char_count,char_count_no_spaces,avg_words_per_sentence,avg_syllables_per_word,flesch_kincaid_grade,gunning_fog_index,lexical_density,lexical_diversity,keyword_density,sentiment_polarity,named_entity_count,distinct_entity_types,most_frequent_entity,most_frequent_entity_count
Caruso_sauce_8ad6c41ec5,183,115,10,1114,921,18.3,1.7650273224043715,12.374322404371586,13.003060109289619,0.5846994535519126,0.5628415300546448,0.12021857923497267,,24,6,Caruso,6
Carvel_(franchise)_352ba30bef,1668,1232,87,10650,8872,19.17241379310345,1.6085131894484412,10.867697014801955,13.232514677912844,0.6157074340527577,0.42206235011990406,0.07314148681055156,,218,14,Carvel,22
Caryl_of_the_Mountains_edb15da7f3,238,173,11,1382,1128,21.636363636363637,1.5084033613445378,10.64734148204737,11.175553857906799,0.6218487394957983,0.5966386554621849,0.09663865546218488,,46,6,Jean,3
Cascades_Raptor_Center_b9af6ba240,279,196,10,1811,1507,27.9,1.6666666666666667,14.957666666666668,16.608028673835125,0.6379928315412187,0.5304659498207885,0.12544802867383512,,23,7,Oregon,2
Case_of_the_Missing_Hare_5d7934a609,494,352,22,2978,2463,22.454545454545453,1.5688259109311742,11.679418476260583,14.406919396393079,0.5890688259109311,0.5182186234817814,0.10526315789473684,,60,9,Bugs,16
Case_of_the_Swans_e44a67cb42,199,130,9,1168,956,22.11111111111111,1.4623115577889447,10.288609715242881,12.66353992183138,0.5728643216080402,0.6030150753768844,0.10050251256281408,,26,9,Elizabeth,2
Casey's_Center_1c6a54b41c,767,637,36,5262,4311,21.305555555555557,1.6114732724902217,11.734551282051282,12.642170070983632,0.6727509778357236,0.3924380704041721,0.09517601043024772,,218,11,2017,9
Casey_Hankinson_a9afb4119e,246,181,11,1621,1355,22.363636363636363,1.7886178861788617,14.237509238728752,14.473909830007393,0.5813008130081301,0.5691056910569106,0.08130081300813008,,47,8,Hankinson,5
Cash_Flow_(comics)_15a6492635,480,319,23,2740,2245,20.869565217391305,1.4145833333333333,9.241213768115944,11.26449275362319,0.5625,0.4875,0.09166666666666666,,33,10,Scrooge,5
Cashew_chicken_1c84315d65,442,316,22,2725,2268,20.09090909090909,1.5497737556561086,10.532784862196628,12.199259563965448,0.6470588235294118,0.45248868778280543,0.14027149321266968,,48,7,Springfield,10
Cashmere_Lop_94aecab393,56,38,4,342,286,14.0,1.6071428571428572,8.834285714285716,9.171428571428573,0.625,0.6785714285714286,0.26785714285714285,,6,6,Cashmere Lop The Cashmere Lop,1
Cashmere_cat_4748ceaf31,1691,1203,92,10948,9121,18.380434782608695,1.722649319929036,11.905631540380018,13.83354588229244,0.6268480189237138,0.3696037847427558,0.11235955056179775,,203,14,Bengal,41
Casper_(cat)_845cafa539,875,630,46,5068,4150,19.02173913043478,1.5074285714285713,9.616135403726709,11.814409937888199,0.5268571428571428,0.40914285714285714,0.08457142857142858,,86,8,Casper,19
Caspian_barbel_53e78b53b3,42,28,4,260,212,10.5,1.6666666666666667,8.171666666666667,7.057142857142857,0.6666666666666666,0.7380952380952381,0.23809523809523808,,11,5,Caspian,2
Caspian_goby_5f280efe38,43,26,2,250,202,21.5,1.5116279069767442,10.632209302325581,11.390697674418604,0.5116279069767442,0.6744186046511628,0.23255813953488372,,7,4,Caspian,3
Caspian_stellate_tadpole-goby_d217e9e3bf,130,79,6,798,658,21.666666666666668,1.6384615384615384,12.193846153846156,12.974358974358976,0.5615384615384615,0.5615384615384615,0.11538461538461539,,16,7,Caspian,2
Caspian_tadpole_goby_ef60f16c18,96,63,4,578,466,24.0,1.53125,11.838750000000001,12.100000000000001,0.53125,0.5520833333333334,0.13541666666666666,,15,9,Caspian,2
Caspiosoma_caspium_043e9684ba,101,63,5,599,486,20.2,1.5544554455445545,10.630574257425746,9.268118811881187,0.5643564356435643,0.6237623762376238,0.12871287128712872,,16,6,Caspiosoma,1
Casque_(anatomy)_97d84e4881,923,603,47,5692,4744,19.638297872340427,1.6251354279523293,11.245534220050256,13.402448076346786,0.562296858071506,0.39869989165763814,0.09317443120260022,,20,7,two,2
Cassinia_(journal)_5d015a9621,173,230,27,1657,1384,6.407407407407407,1.7283236994219653,7.303108542068081,7.187240419610362,0.7514450867052023,0.5838150289017341,0.21965317919075145,,69,5,Cassinia,2
Castellana_Negra_0f0b3aed3e,575,377,27,3596,2988,21.296296296296298,1.72,13.011555555555557,13.596779388083739,0.5652173913043478,0.46260869565217394,0.0817391304347826,,71,9,Castellana Negra,4
Castle_of_Illusion_Starring_Mickey_Mouse_(2013_video_game)_e600a630bd,561,413,24,3553,2955,23.375,1.6345811051693404,12.81430704099822,14.412388591800358,0.6399286987522281,0.4741532976827095,0.1051693404634581,,61,11,Mickey Mouse,8
Castle_of_Illusion_Starring_Mickey_Mouse_29d2d716e7,1149,790,53,7107,5889,21.67924528301887,1.5857267188859878,11.576480943232017,12.257424832093536,0.597911227154047,0.3516100957354221,0.10704960835509138,,156,15,Mickey,10
Castleford_Sports_Stadium_9f4b008649,361,244,20,2197,1803,18.05,1.4986149584487534,9.13315650969529,9.76847645429363,0.5955678670360111,0.37950138504155123,0.15789473684210525,,49,9,Lock Lane,5
Castleford_Whitwood_Stadium_400466ee24,426,312,21,2688,2224,20.285714285714285,1.5422535211267605,10.520020120724343,11.870154258886652,0.5845070422535211,0.5234741784037559,0.0892018779342723,,67,10,Whitwood,3
Castro_Laboreiro_Dog_9901a7ef1d,686,480,31,4297,3572,22.129032258064516,1.6472303206997085,12.47764036490172,13.458026897394902,0.5962099125364432,0.4518950437317784,0.10641399416909621,,61,11,Portuguese,8
Cat-Tails_for_Two_a0555589a1,265,190,15,1617,1341,17.666666666666668,1.5245283018867926,9.289433962264155,11.293081761006292,0.5886792452830188,0.6264150943396226,0.10566037735849057,,30,9,Speedy,4
Cat_Aficionado_Association_28005a1397,230,169,11,1516,1274,20.90909090909091,1.8347826086956522,14.214980237154155,16.015810276679844,0.691304347826087,0.5782608695652174,0.14782608695652175,,34,9,CAA,6
Cat_Fanciers'_Association_62f929bf88,1008,701,42,6467,5363,24.0,1.6626984126984128,13.38984126984127,15.353968253968254,0.6279761904761905,0.4166666666666667,0.11210317460317461,,128,13,CFA,15
Cat_Fancy_2545a5ba13,427,313,25,2743,2280,17.08,1.7423887587822013,11.631387353629979,12.733639344262295,0.6604215456674473,0.5058548009367682,0.1405152224824356,,57,9,Catster,4
Cat_Society_Hong_Kong_08353f42dd,349,240,14,2187,1815,24.928571428571427,1.67621776504298,13.911512484650022,16.618993041342613,0.6389684813753582,0.5128939828080229,0.12893982808022922,,26,7,Hong Kong,3
Cat_among_roosters_8bbe79c93e,173,114,11,1032,846,15.727272727272727,1.5722543352601157,9.096237519705731,9.99033105622701,0.5375722543352601,0.5895953757225434,0.08092485549132948,,20,8,Slovak,2
Cat_and_Rooster_655076a018,428,304,25,2446,1997,17.12,1.3995327102803738,7.601285981308411,9.371364485981308,0.5841121495327103,0.4158878504672897,0.1939252336448598,,55,11,Fox,18
Cat_bell_3a253298a6,202,136,11,1178,966,18.363636363636363,1.50990099009901,9.388649864986501,12.493969396939695,0.5841584158415841,0.5643564356435643,0.16831683168316833,,8,6,English Lake District,1
Cat_boarding_6862b09445,742,490,36,4529,3775,20.61111111111111,1.633423180592992,11.722726864330639,14.659538784067088,0.5862533692722371,0.4299191374663073,0.1334231805929919,,16,8,overnight,2
Cat_café_6f4e421568,3140,2287,186,19118,15672,16.881720430107528,1.5786624203821655,9.622087528251491,11.466063968221356,0.6210191082802548,0.3124203821656051,0.15828025477707006,,566,16,first,42
Cat_cognitive_support_diets_9e562dcfb2,2796,1915,111,18181,15294,25.18918918918919,1.811874105865522,15.613898232996949,19.360368093415303,0.6194563662374821,0.2882689556509299,0.06831187410586552,,111,10,DHA,11
Cat_collar_a89b7879b7,288,201,14,1732,1433,20.571428571428573,1.5868055555555556,11.157162698412701,13.36746031746032,0.5729166666666666,0.5034722222222222,0.1701388888888889,,11,5,2013,2
Cat_enclosure_326462f2c6,444,306,20,2779,2315,22.2,1.7274774774774775,13.452234234234236,17.889009009009012,0.581081081081081,0.48873873873873874,0.13963963963963963,,5,3,Catio,2
Cat_exercise_wheel_adc481c76d,113,76,8,648,528,14.125,1.5132743362831858,7.775387168141592,11.66769911504425,0.6283185840707964,0.5575221238938053,0.23893805309734514,,0,0,,0
Cat_flea_86725eb37d,1334,933,72,8226,6823,18.52777777777778,1.6296851574212894,10.866118190904551,13.977827752790274,0.5787106446776612,0.4017991004497751,0.10569715142428786,,46,11,Ctenocephalides,2
Cat_food_d93c34a4e0,6724,4700,304,41999,35109,22.11842105263158,1.6775728732897086,12.83154411534488,16.26557187137982,0.6210588935157644,0.2388459250446163,0.07361689470553243,,182,13,fed,8
Cat_islands_in_Japan_2848e2282f,977,662,58,5948,4922,16.844827586206897,1.6642784032753326,10.617967917269617,11.609988352804152,0.5813715455475946,0.3705220061412487,0.12589559877175024,,56,9,Aoshima,7
Cat_organ_11ccc632de,961,685,34,6079,5057,28.264705882352942,1.6971904266389177,15.460082328456878,16.88340576605252,0.6295525494276795,0.5535900104058272,0.05931321540062435,,88,11,German,3
Cat_play_and_toys_f636dc9254,1019,678,48,6145,5103,21.229166666666668,1.60549558390579,11.63422289008832,15.635925744193656,0.6045142296368989,0.3994111874386654,0.12463199214916584,,14,4,kittens,3
Cat_registry_676f457ae6,2120,1505,75,13835,11620,28.266666666666666,1.7599056603773584,16.20088679245283,19.080251572327047,0.6042452830188679,0.294811320754717,0.12547169811320755,,166,10,US,10
Cat_repeller_4a28a91ee1,780,534,35,5112,4315,22.285714285714285,1.8294871794871794,14.689377289377294,18.709157509157507,0.5961538461538461,0.5153846153846153,0.08076923076923077,,25,8,80%,1
Cat_tree_acbc2408bd,352,242,15,2158,1794,23.466666666666665,1.6363636363636365,12.871090909090913,16.204848484848483,0.6448863636363636,0.5340909090909091,0.1590909090909091,,1,1,Lotus Cat Tree,1
Catahoula_Leopard_Dog_a5aff72f89,523,361,31,3239,2683,16.870967741935484,1.650095602294455,10.460805526429407,10.419515203848764,0.6424474187380497,0.45124282982791586,0.13001912045889102,,50,7,Catahoulas,7
Catalan_Sheepdog_7c63574fd3,530,351,32,3136,2575,16.5625,1.5132075471698114,8.725224056603778,11.22877358490566,0.5547169811320755,0.4981132075471698,0.07547169811320754,,43,8,Spanish,2
Catalana_9db19a25e9,95,62,6,568,462,15.833333333333334,1.768421052631579,11.452368421052633,8.43859649122807,0.6,0.5789473684210527,0.21052631578947367,,19,5,Catalana,4
Catalina_Bird_Park_e1fe16ce62,389,292,20,2490,2058,19.45,1.7017994858611825,12.076733933161954,13.435526992287919,0.5989717223650386,0.5347043701799485,0.16195372750642673,,62,12,The Bird Park,3
Cataracts_(canine)_c9981b0756,425,288,23,2762,2327,18.47826086956522,1.8329411764705883,13.245227621483377,18.214833759590796,0.5835294117647059,0.4894117647058824,0.12705882352941175,,11,6,Canine,2
Catch_At_Cats_Can't_adfde7892e,12746,10095,655,80014,65110,19.459541984732823,1.4782676918248863,9.442780137579462,10.539191028947265,0.6090538208065276,0.20688843558763534,0.06551074847010827,,2304,16,Garfield,298
Catch_as_Cash_Can_ff98eeff5d,6974,5817,264,46416,37951,26.416666666666668,1.540579294522512,12.891335675365642,13.629471369849922,0.6208775451677659,0.24892457700028678,0.044450817321479784,,1431,14,Scrooge,96
Catch_as_Cats_Can_8d4f846b2d,259,179,11,1558,1292,23.545454545454547,1.5366795366795367,11.725545805545806,13.58806598806599,0.5637065637065637,0.583011583011583,0.10038610038610038,,16,3,Sylvester,6
Category-2007_pet_food_recalls_1f037379a9,66,49,7,446,364,9.428571428571429,1.7575757575757576,8.8265367965368,8.61991341991342,0.6818181818181818,0.5909090909090909,0.2878787878787879,,9,4,2007,3
Category-Abandoned_animals_21f15b71f7,90,59,7,605,506,12.857142857142858,2.033333333333333,13.417619047619045,17.58730158730159,0.5888888888888889,0.6111111111111112,0.18888888888888888,,6,3,2,2
Category-Acentrogobius_f2153081e5,43,29,6,312,260,7.166666666666667,2.186046511627907,13.000348837209305,9.378294573643412,0.627906976744186,0.6744186046511628,0.32558139534883723,,7,4,Acentrogobius,3
Category-Acestridium_4ea9d70b19,24,16,3,160,134,8.0,1.9166666666666667,10.146666666666668,9.866666666666667,0.5833333333333334,0.7916666666666666,0.3333333333333333,,3,2,8,2
Category-Aequidens_5d2c968325,46,31,6,313,255,7.666666666666667,1.9130434782608696,9.973913043478266,10.023188405797102,0.6521739130434783,0.6956521739130435,0.2826086956521739,,7,4,Aequidens,4
Category-Ageneiosus_964321653f,43,31,5,299,247,8.6,2.0697674418604652,12.187255813953492,9.951627906976746,0.627906976744186,0.6744186046511628,0.32558139534883723,,7,4,Ageneiosus,3
Category-Ailiidae_45f56db1c2,24,16,3,154,128,8.0,1.75,8.180000000000003,9.866666666666667,0.5833333333333334,0.7916666666666666,0.3333333333333333,,3,2,7,2
Category-Aioliops_f604d3b3ed,39,25,5,264,215,7.8,1.8205128205128205,8.934051282051282,10.29948717948718,0.6153846153846154,0.6410256410256411,0.3333333333333333,,5,3,Aioliops,3
Category-Akko_(fish)_e548a86a73,48,34,6,304,249,8.0,1.7708333333333333,8.425833333333333,9.033333333333335,0.6666666666666666,0.6458333333333334,0.3541666666666667,,3,2,4,2
Category-Akysidae_383103da98,33,26,4,223,186,8.25,1.9090909090909092,10.154772727272732,9.360606060606061,0.6666666666666666,0.8181818181818182,0.2727272727272727,,4,2,Akysidae,2
Category-Alcolapia_2d5bc59532,43,29,5,292,240,8.6,2.0697674418604652,12.187255813953492,9.951627906976746,0.627906976744186,0.6744186046511628,0.32558139534883723,,6,3,Alcolapia,4
Category-Alectoris_bad61379bb,53,34,6,356,292,8.833333333333334,2.056603773584906,12.12292452830189,10.325786163522015,0.6037735849056604,0.6415094339622641,0.2830188679245283,,7,5,Alectoris,4
Category-Alfaro_(fish)_f1b394ad48,42,29,4,272,224,10.5,1.880952380952381,10.700238095238095,10.866666666666667,0.6428571428571429,0.6904761904761905,0.3333333333333333,,6,4,Alfaro,2
Category-Algae_eaters_b875f3d928,43,28,4,277,227,10.75,1.7906976744186047,9.732732558139535,11.74186046511628,0.5813953488372093,0.5813953488372093,0.3488372093023256,,6,2,Algae,2
Category-Alticorpus_997f1f9ba9,36,23,4,244,201,9.0,2.0,11.520000000000003,10.266666666666666,0.5833333333333334,0.6388888888888888,0.3611111111111111,,5,3,Alticorpus,3
Category-Altolamprologus_312adf50dd,43,29,7,322,270,6.142857142857143,2.302325581395349,13.973156146179402,8.968770764119602,0.627906976744186,0.6744186046511628,0.32558139534883723,,7,3,Altolamprologus,4
Category-Amatitlania_1cff163597,36,23,4,248,205,9.0,2.111111111111111,12.831111111111113,9.155555555555557,0.5833333333333334,0.6388888888888888,0.3611111111111111,,5,3,Amatitlania,3
Category-Amblycipitidae_8fb29d1ab0,39,28,5,289,244,7.8,2.2564102564102564,14.077641025641025,12.350769230769231,0.6666666666666666,0.717948717948718,0.28205128205128205,,2,1,9,2
Category-Amblyeleotris_d101c6c6e6,43,31,6,314,262,7.166666666666667,2.0697674418604652,11.628255813953494,9.378294573643412,0.627906976744186,0.6744186046511628,0.32558139534883723,,7,4,Amblyeleotris,4
Category-Amblygobius_59f65796ae,43,29,5,302,250,8.6,2.0697674418604652,12.187255813953492,9.951627906976746,0.627906976744186,0.6744186046511628,0.32558139534883723,,7,3,Amblygobius,4
Category-Amblypharyngodon_0e3ceff825,51,36,6,368,307,8.5,2.1372549019607843,12.944607843137259,9.67450980392157,0.6666666666666666,0.6470588235294118,0.29411764705882354,,9,5,Amblypharyngodon,3
Category-Ameiurus_c9aa85d29c,43,29,5,287,235,8.6,1.9534883720930232,10.815162790697674,9.951627906976746,0.627906976744186,0.6744186046511628,0.32558139534883723,,6,4,Ameiurus,3
Category-American_Chinese_chicken_dishes_29ac5d5d3c,42,35,3,281,236,14.0,1.9761904761904763,13.18904761904762,13.219047619047622,0.7380952380952381,0.6190476190476191,0.38095238095238093,,8,3,Chinese,3
Category-American_animal_care_and_training_writers_5b40c99949,93,79,7,640,540,13.285714285714286,1.946236559139785,12.557019969278038,13.056221198156685,0.8064516129032258,0.5376344086021505,0.25806451612903225,,13,4,American,2
Category-American_chicken_dishes_023e532f5f,36,27,3,248,207,12.0,2.0277777777777777,13.017777777777777,14.8,0.6111111111111112,0.5833333333333334,0.3333333333333333,,6,2,2,2
Category-American_egg_dishes_6ed009895b,40,31,3,254,210,13.333333333333334,1.9,12.030000000000001,14.333333333333336,0.7,0.65,0.4,,5,3,American,2
Category-American_poultry_dishes_c4d8171ac8,39,29,3,280,237,13.0,2.2564102564102564,16.105641025641027,17.50769230769231,0.6923076923076923,0.5897435897435898,0.41025641025641024,,4,2,American,2
Category-Ammoperdix_8af7ad1c44,53,35,6,359,295,8.833333333333334,2.018867924528302,11.677641509433968,9.571069182389937,0.6226415094339622,0.660377358490566,0.2830188679245283,,8,4,Ammoperdix,5
Category-Amphiliidae_e64cdc5b3f,49,33,6,335,277,8.166666666666666,1.8979591836734695,9.99091836734694,10.61360544217687,0.6122448979591837,0.6530612244897959,0.2653061224489796,,6,3,4,2
Category-Amphiliidae_stubs_20777df1f2,82,59,8,552,460,10.25,1.7804878048780488,9.417256097560976,13.36829268292683,0.6097560975609756,0.6341463414634146,0.2926829268292683,,4,2,92,2
Category-Amphiliinae_148e2e9ca9,34,24,4,248,210,8.5,2.1470588235294117,13.06029411764706,13.988235294117647,0.6470588235294118,0.6764705882352942,0.3235294117647059,,3,2,7,2
Category-Amphilius_60e386b0da,43,31,5,294,242,8.6,1.9534883720930232,10.815162790697674,9.951627906976746,0.627906976744186,0.6744186046511628,0.32558139534883723,,6,3,Amphilius,4
Category-Amphilophus_5139e8a279,36,23,5,248,205,7.2,2.0,10.818000000000001,9.546666666666665,0.5833333333333334,0.6388888888888888,0.3611111111111111,,5,4,Amphilophus,3
Category-Anaheim_Ducks_a342f7c64e,100,80,9,658,540,11.11111111111111,1.84,10.455333333333336,10.444444444444445,0.75,0.44,0.34,,19,5,Anaheim Ducks,4
Category-Anaheim_Ducks_announcers_5b2bbe83a4,48,39,4,326,274,12.0,1.8958333333333333,11.460833333333333,13.966666666666667,0.7291666666666666,0.5416666666666666,0.3958333333333333,,6,3,11,2
Category-Anaheim_Ducks_captains_a1e8a04903,48,32,3,291,239,16.0,1.625,9.825,9.733333333333334,0.5625,0.6458333333333334,0.2916666666666667,,5,2,3,2
Category-Anaheim_Ducks_coaches_faed395f3f,85,74,7,563,466,12.142857142857142,1.6941176470588235,9.136302521008407,9.092436974789917,0.8235294117647058,0.5058823529411764,0.3058823529411765,,15,4,36,2
Category-Anaheim_Ducks_draft_picks_599f7cc804,269,214,22,1698,1403,12.227272727272727,1.6728624535315986,8.91841331530923,8.013585670834741,0.8661710037174721,0.5539033457249071,0.30111524163568776,,53,4,164,2
Category-Anaheim_Ducks_executives_0ba72f6d59,84,71,6,556,460,14.0,1.869047619047619,11.924761904761908,12.742857142857144,0.8214285714285714,0.4880952380952381,0.30952380952380953,,13,4,Anaheim Ducks,2
Category-Anaheim_Ducks_games_1c6dc4e254,31,23,2,202,169,15.5,1.935483870967742,13.293709677419354,12.651612903225807,0.6774193548387096,0.6129032258064516,0.4838709677419355,,4,2,Anaheim,2
Category-Anaheim_Ducks_lists_5f090f857d,105,76,9,637,516,11.666666666666666,1.6761904761904762,8.739047619047621,10.38095238095238,0.7619047619047619,0.37142857142857144,0.49523809523809526,,11,2,List of Anaheim Ducks,7
Category-Anaheim_Ducks_logos_705653ea6f,24,18,1,159,134,24.0,2.0833333333333335,18.353333333333335,17.933333333333334,0.7083333333333334,0.5833333333333334,0.5833333333333334,,5,2,Anaheim Ducks,2
Category-Anaheim_Ducks_minor_league_affiliates_f0a0a6501b,44,36,3,309,262,14.666666666666666,2.090909090909091,14.802727272727271,15.866666666666667,0.7045454545454546,0.5454545454545454,0.38636363636363635,,4,2,Anaheim Ducks,2
Category-Anaheim_Ducks_personnel_77c757e336,48,34,5,314,256,9.6,1.8541666666666667,10.03316666666667,12.173333333333336,0.6875,0.6458333333333334,0.25,,7,3,2,4
Category-Anaheim_Ducks_players_a3b491d178,473,406,34,3105,2590,13.911764705882353,1.7167019027484143,10.092670687725409,8.693669941549558,0.8942917547568711,0.5496828752642706,0.2748414376321353,,117,6,Anaheim Ducks,2
Category-Anaheim_Ducks_scouts_8bf6c265df,85,74,8,557,461,10.625,1.6705882352941177,8.26669117647059,8.955882352941178,0.8235294117647058,0.5294117647058824,0.32941176470588235,,15,4,Anaheim Ducks,2
Category-Anaheim_Ducks_seasons_8343332e14,60,47,5,406,336,12.0,1.9,11.510000000000002,11.466666666666667,0.7,0.5666666666666667,0.36666666666666664,,8,2,Anaheim Ducks,2
Category-Anchariidae_8f5fac83a7,31,22,4,214,179,7.75,1.935483870967742,10.271209677419357,9.551612903225807,0.6451612903225806,0.8064516129032258,0.2903225806451613,,4,2,Anchariidae,2
Category-Ancharius_(fish)_b0e6ca8207,47,33,6,318,264,7.833333333333333,1.872340425531915,9.558617021276596,9.941843971631206,0.6595744680851063,0.6382978723404256,0.3617021276595745,,3,2,3,2
Category-Ancistrini_d84c67f671,48,34,6,334,277,8.0,2.0,11.130000000000003,10.700000000000001,0.6041666666666666,0.6458333333333334,0.2708333333333333,,8,3,Ancistrini,2
Category-Ancistrus_bce07993b4,43,31,5,294,242,8.6,1.9534883720930232,10.815162790697674,9.951627906976746,0.627906976744186,0.6744186046511628,0.32558139534883723,,6,4,Ancistrus,3
Category-Andinoacara_c7a4a18de0,43,29,7,302,250,6.142857142857143,2.186046511627907,12.601063122923588,8.968770764119602,0.627906976744186,0.6744186046511628,0.32558139534883723,,7,3,Andinoacara,4
Category-Animal_and_pet_magazines_27092e18c9,64,44,5,414,334,12.8,1.875,11.527000000000001,14.495,0.671875,0.5,0.296875,,9,4,5,2
Category-Animal_care_and_training_writers_e869f8a28b,46,32,4,307,256,11.5,1.9130434782608696,11.468913043478263,13.295652173913044,0.6304347826086957,0.5,0.3695652173913043,,4,1,4,4
Category-Animal_emotions_65366c47b3,51,36,5,335,278,10.2,1.9607843137254901,11.525254901960782,15.84470588235294,0.6274509803921569,0.6274509803921569,0.3137254901960784,,5,4,10,2
Category-Animal_rescue_groups_9c8841437e,297,235,23,1933,1593,12.91304347826087,1.771043771043771,10.34440345483824,10.283062509149467,0.8047138047138047,0.4882154882154882,0.27946127946127947,,41,6,49,2
Category-Animal_toys_dd46d1bd93,56,41,7,333,267,8.0,1.6964285714285714,7.5478571428571435,11.771428571428572,0.7321428571428571,0.625,0.39285714285714285,,3,2,4,2
Category-Animals_kept_as_pets_b98967ad16,75,52,6,481,396,12.5,1.8533333333333333,11.154333333333334,13.0,0.5466666666666666,0.5733333333333334,0.22666666666666666,,5,2,3,2
Category-Animaniacs_de81973d6a,105,76,10,704,577,10.5,1.9142857142857144,11.09357142857143,11.438095238095238,0.6857142857142857,0.4380952380952381,0.3238095238095238,,16,5,Brain,3
Category-Animated_films_about_chickens_b0f261d198,289,222,19,1828,1500,15.210526315789474,1.6401384083044983,9.695738481150979,10.651684574758697,0.7301038062283737,0.4740484429065744,0.23183391003460208,,54,8,4,2
Category-Animated_films_about_ducks_ca3e2b8ba5,304,221,18,1844,1498,16.88888888888889,1.5230263157894737,8.968377192982455,10.702923976608188,0.680921052631579,0.4934210526315789,0.20065789473684212,,51,8,Animated,2
Category-Animated_films_about_geese_a879a85a90,64,52,5,410,340,12.8,1.75,10.052000000000003,11.370000000000001,0.671875,0.5625,0.3125,,9,4,geese,4
Category-Animated_films_about_swans_55ad687ccc,90,67,7,583,474,12.857142857142858,1.7333333333333334,9.877619047619053,11.80952380952381,0.6888888888888889,0.4444444444444444,0.32222222222222224,,12,5,2,2
Category-Animated_films_based_on_The_Ugly_Duckling_1f3980efe2,75,53,5,474,392,15.0,1.8266666666666667,11.814666666666671,11.866666666666667,0.6533333333333333,0.4533333333333333,0.32,,11,5,The Ugly Duckling,2
Category-Animated_television_series_about_ducks_5dd614ba17,146,119,10,970,807,14.6,1.7534246575342465,10.794410958904109,11.319452054794521,0.7534246575342466,0.4794520547945205,0.23972602739726026,,28,7,2,2
Category-Anthropomorphic_chickens_b0f0912f53,152,107,12,968,797,12.666666666666666,1.618421052631579,8.447368421052634,9.803508771929826,0.6842105263157895,0.4605263157894737,0.25,,25,6,2,2
Category-Anthropomorphic_ducks_bb60f0cbcc,178,122,16,1101,901,11.125,1.6797752808988764,8.570098314606742,10.067977528089889,0.7921348314606742,0.5674157303370787,0.2696629213483146,,34,5,6,2
Category-Anthropomorphic_geese_0f94e6e8f8,83,64,7,557,466,11.857142857142858,1.783132530120482,10.075249569707402,12.45370051635112,0.7228915662650602,0.46987951807228917,0.3253012048192771,,13,4,18,2
Category-Anthropomorphic_ostriches_c779627b52,46,30,3,307,258,15.333333333333334,1.934782608695652,13.220434782608695,16.568115942028985,0.5869565217391305,0.6956521739130435,0.30434782608695654,,3,2,3,2
Category-Anthropomorphic_swans_3b02a95a2b,70,47,6,457,379,11.666666666666666,1.8571428571428572,10.874285714285715,13.238095238095239,0.6571428571428571,0.5428571428571428,0.2714285714285714,,7,5,8,2
Category-Anthropomorphic_waterfowl_8b241699e2,12,9,1,99,87,12.0,2.5833333333333335,19.57333333333334,24.8,0.6666666666666666,0.9166666666666666,0.5,,2,1,3,2
Category-Aphyocharacinae_b57165b2f0,33,24,4,236,198,8.25,2.0303030303030303,11.585075757575758,11.784848484848485,0.5757575757575758,0.6363636363636364,0.3333333333333333,,5,2,3,2
Category-Aphyocharax_41e30e5f83,24,18,4,162,136,6.0,1.9166666666666667,9.366666666666667,10.733333333333334,0.5833333333333334,0.7916666666666666,0.3333333333333333,,3,2,10,2
Category-Apistogramma_3c63fda969,43,31,5,309,257,8.6,2.186046511627907,13.559348837209303,9.951627906976746,0.627906976744186,0.6744186046511628,0.32558139534883723,,8,5,Apistogramma,4
Category-Aplocheilichthys_d6c1ad0764,51,36,6,381,320,8.5,2.1176470588235294,12.713235294117649,10.458823529411767,0.6666666666666666,0.6470588235294118,0.3137254901960784,,8,4,Aplocheilichthys,3
Category-Arborophila_8935f37fcd,43,31,6,304,252,7.166666666666667,2.186046511627907,13.000348837209305,9.378294573643412,0.627906976744186,0.6744186046511628,0.32558139534883723,,8,5,Arborophila,4
Category-Arenigobius_1ec1b30ad3,43,29,5,302,250,8.6,2.186046511627907,13.559348837209303,9.951627906976746,0.627906976744186,0.6744186046511628,0.32558139534883723,,7,4,Arenigobius,4
Category-Ariidae_9fedd0dd8e,190,169,16,1580,1373,11.875,2.4157894736842107,17.54756578947369,16.11842105263158,0.8631578947368421,0.4368421052631579,0.3,,45,6,Cathorops,12
Category-Ariidae_stubs_ccef746644,275,214,22,2014,1716,12.5,2.12,14.301000000000002,14.600000000000001,0.8327272727272728,0.5018181818181818,0.24,,45,6,Cathorops,13
Category-Arius_(fish)_aed4126023,48,36,5,308,253,9.6,1.7708333333333333,9.049833333333332,9.673333333333334,0.6666666666666666,0.6458333333333334,0.3541666666666667,,7,3,Arius,3
Category-Armored_catfish_a9bbb6957e,70,49,5,477,399,14.0,1.9714285714285715,13.132857142857148,14.742857142857146,0.6428571428571429,0.7,0.22857142857142856,,4,3,3,2
Category-Arrhamphus_b7ad05713b,36,23,5,244,201,7.2,1.8888888888888888,9.506888888888891,9.546666666666665,0.5833333333333334,0.6388888888888888,0.3611111111111111,,4,2,Arrhamphus,2
Category-Artificial_insemination_cc7857f1b0,137,94,10,964,807,13.7,2.1094890510948905,14.644970802919708,15.698978102189782,0.635036496350365,0.5693430656934306,0.19708029197080293,,11,4,Artificial,3
